Name,Year,Gender,State,Count
Michael,2013.0,M,NJ,605.0
Matthew,2013.0,M,NJ,556.0
Jacob,2013.0,M,NJ,548.0
Olivia,2013.0,F,NJ,535.0
Emma,2013.0,F,NJ,535.0
Joseph,2013.0,M,NJ,524.0
Liam,2013.0,M,NJ,515.0
Anthony,2013.0,M,NJ,499.0
Liam,2013.0,M,HI,86.0
Mason,2013.0,M,HI,80.0
Noah,2013.0,M,HI,70.0
Ethan,2013.0,M,HI,66.0
Logan,2013.0,M,HI,66.0
Olivia,2013.0,F,HI,64.0
William,2013.0,M,HI,63.0
Sophia,2013.0,F,HI,61.0
Elijah,2013.0,M,HI,56.0
Alexander,2013.0,M,HI,56.0
Liam,2013.0,M,AK,63.0
Emma,2013.0,F,AK,57.0
Sophia,2013.0,F,AK,50.0
William,2013.0,M,AK,49.0
Wyatt,2013.0,M,AK,46.0
Noah,2013.0,M,AK,46.0
Mason,2013.0,M,AK,46.0
Ethan,2013.0,M,AK,44.0
Jacob,2013.0,M,AK,43.0
Abigail,2013.0,F,AK,39.0
Olivia,2014.0,F,MD,347.0
Ava,2014.0,F,MD,333.0
Noah,2014.0,M,MD,321.0
Liam,2014.0,M,MD,319.0
William,2014.0,M,MD,315.0
Mason,2014.0,M,MD,313.0
Michael,2014.0,M,MD,304.0
Logan,2014.0,M,MD,303.0
Emma,2014.0,F,MD,300.0
Jacob,2014.0,M,MD,295.0
Jacob,2014.0,M,NH,89.0
Olivia,2014.0,F,NH,85.0
Mason,2014.0,M,NH,83.0
Jackson,2014.0,M,NH,81.0
Benjamin,2014.0,M,NH,77.0
Owen,2014.0,M,NH,73.0
Charlotte,2014.0,F,NH,73.0
Sophia,2014.0,F,NH,71.0
Liam,2014.0,M,NH,71.0
Ava,2014.0,F,NH,70.0
Noah,2014.0,M,HI,99.0
Liam,2014.0,M,HI,77.0
Emma,2014.0,F,HI,71.0
Mason,2014.0,M,HI,70.0
Aiden,2014.0,M,HI,62.0
Alexander,2014.0,M,HI,61.0
Mia,2014.0,F,HI,58.0
Ethan,2014.0,M,HI,57.0
Sophia,2014.0,F,HI,54.0
William,2014.0,M,HI,52.0
Olivia,2014.0,F,CT,256.0
Mason,2014.0,M,CT,230.0
Emma,2014.0,F,CT,211.0
Noah,2014.0,M,CT,209.0
Jacob,2014.0,M,CT,207.0
Alexander,2014.0,M,CT,207.0
Sophia,2014.0,F,CT,202.0
Isabella,2014.0,F,CT,198.0
Ava,2014.0,F,CT,195.0
Liam,2014.0,M,CT,195.0
Liam,2014.0,M,AK,65.0
James,2014.0,M,AK,53.0
Emma,2014.0,F,AK,50.0
Olivia,2014.0,F,AK,47.0
Wyatt,2014.0,M,AK,47.0
Noah,2014.0,M,AK,47.0
Gabriel,2014.0,M,AK,46.0
Sophia,2014.0,F,AK,43.0
Lucas,2014.0,M,AK,40.0
Ethan,2014.0,M,AK,39.0
Olivia,2014.0,F,MN,362.0
Emma,2014.0,F,MN,352.0
Henry,2014.0,M,MN,352.0
William,2014.0,M,MN,343.0
Liam,2014.0,M,MN,327.0
Owen,2014.0,M,MN,305.0
Benjamin,2014.0,M,MN,302.0
Evelyn,2014.0,F,MN,298.0
Mason,2014.0,M,MN,291.0
Oliver,2014.0,M,MN,288.0
William,2014.0,M,VA,590.0
Emma,2014.0,F,VA,538.0
Olivia,2014.0,F,VA,533.0
Liam,2014.0,M,VA,519.0
Mason,2014.0,M,VA,491.0
Noah,2014.0,M,VA,484.0
James,2014.0,M,VA,462.0
Ava,2014.0,F,VA,439.0
Sophia,2014.0,F,VA,424.0
Jackson,2014.0,M,VA,424.0
Michael,2014.0,M,NJ,581.0
Matthew,2014.0,M,NJ,569.0
Sophia,2014.0,F,NJ,540.0
Olivia,2014.0,F,NJ,531.0
Emma,2014.0,F,NJ,529.0
Joseph,2014.0,M,NJ,529.0
Isabella,2014.0,F,NJ,526.0
Liam,2014.0,M,NJ,520.0
Daniel,2014.0,M,NJ,499.0
Alexander,2014.0,M,NJ,490.0
Olivia,2014.0,F,UT,313.0
William,2014.0,M,UT,282.0
Emma,2014.0,F,UT,268.0
Liam,2014.0,M,UT,257.0
James,2014.0,M,UT,226.0
Oliver,2014.0,M,UT,223.0
Lincoln,2014.0,M,UT,205.0
Luke,2014.0,M,UT,197.0
Jack,2014.0,M,UT,196.0
Samuel,2014.0,M,UT,195.0
Benjamin,2014.0,M,MA,453.0
Emma,2014.0,F,MA,448.0
Olivia,2014.0,F,MA,443.0
William,2014.0,M,MA,415.0
Jacob,2014.0,M,MA,392.0
Isabella,2014.0,F,MA,389.0
Sophia,2014.0,F,MA,381.0
Liam,2014.0,M,MA,374.0
Michael,2014.0,M,MA,365.0
Mason,2014.0,M,MA,349.0
